frame_id,time,u,v,X,Y,Z,A,B,C
148,19.87157702445984,501.7337,524.6347,-151.7889,-484.9067,444.3762,-179.039,82.9418,-47.6441
149,20.007689952850342,495.3147,534.4252,-150.0382,-486.3711,449.3633,-179.0928,82.6498,-47.4214
150,20.139529943466187,489.3569,543.8541,-148.4112,-487.6979,454.426,-179.1497,82.3898,-47.2136
151,20.275595903396606,483.3355,552.7705,-146.6415,-489.0228,459.7475,-179.2144,82.1315,-47.0004
152,20.411643981933594,476.6775,562.4934,-144.6723,-490.3819,465.2659,-179.2859,81.8833,-46.7857
153,20.55787992477417,470.2192,571.4686,-142.6062,-491.7217,471.2154,-179.3683,81.6486,-46.5783
154,20.680043935775757,464.1878,580.0892,-140.7376,-492.7933,476.3028,-179.4438,81.474,-46.4058
155,20.811503887176514,456.9196,590.218,-138.6258,-493.9155,482.1696,-179.5313,81.2854,-46.2333
156,20.947552919387817,451.6528,597.6004,-136.3938,-494.98,488.006,-179.6227,81.1266,-46.0573
157,21.079583883285522,445.1968,606.8607,-134.1755,-495.995,493.8874,-179.7179,80.9905,-45.9036
158,21.215585947036743,439.1429,614.2159,-131.7246,-496.9308,500.2924,-179.8245,80.8768,-45.7549
159,21.351890087127686,433.2466,622.7921,-129.2705,-497.7778,506.6775,-179.9334,80.7837,-45.6217
160,21.483541011810303,428.0292,629.6324,-126.7798,-498.4864,512.7391,179.9548,80.7231,-45.5096
161,21.62006711959839,423.0883,637.3937,-123.9716,-499.1824,519.8657,179.8343,80.687,-45.4105
162,21.75140690803528,417.9283,644.6964,-121.2975,-499.724,526.3564,179.715,80.6804,-45.3361
163,21.887979984283447,413.6584,650.9066,-118.335,-500.1805,533.2535,179.5899,80.7017,-45.2797
164,22.020457983016968,409.9904,657.3862,-115.5606,-500.4849,539.8773,179.4664,80.7511,-45.2489
165,22.156600952148438,406.3448,663.2495,-112.4004,-500.7082,547.1104,179.3286,80.8321,-45.2437
166,22.295664072036743,404.7437,668.3383,-109.3069,-500.7847,554.2512,179.1912,80.9473,-45.2689
167,22.42656397819519,402.4948,673.3304,-106.1846,-500.7327,561.4188,179.0504,81.0856,-45.3228
168,22.55949592590332,400.8015,678.5255,-102.7723,-500.5361,568.7722,178.9048,81.2504,-45.4099
169,22.69152593612671,400.5057,682.6993,-99.668,-500.2115,575.9571,178.7544,81.4485,-45.5368
170,22.82753610610962,401.5148,686.3414,-95.9622,-499.7169,583.7475,178.5918,81.6855,-45.7047
171,22.959522008895874,402.8585,689.6527,-92.405,-499.0738,591.1583,178.4275,81.939,-45.9032
172,23.095496892929077,405.6194,692.5288,-88.8529,-498.2774,598.8101,178.2607,82.2306,-46.1596
173,23.231595993041992,408.6343,695.752,-85.164,-497.2992,606.5486,178.0784,82.5443,-46.4681
174,23.36350703239441,413.5953,697.0151,-81.3807,-496.1684,614.2892,177.8878,82.8813,-46.8207
175,23.499983072280884,419.1202,699.1987,-77.762,-494.9758,621.5583,177.6989,83.2246,-47.2173
176,23.63146710395813,425.7708,700.3075,-74.0528,-493.5861,628.9302,177.4987,83.5845,-47.6318
177,23.767488956451416,432.5051,701.2562,-70.4067,-492.0852,636.2752,177.286,83.9404,-48.1009
178,23.899858951568604,439.831,701.761,-67.1347,-490.6242,642.6611,177.0864,84.2848,-48.57
179,24.035526037216187,447.5991,702.6679,-63.9543,-489.0555,649.0308,176.8727,84.6383,-49.0764
180,24.171464920043945,456.0381,702.3246,-60.7974,-487.4879,655.1827,176.6491,84.9768,-49.618
181,24.439575910568237,473.208,701.9514,-54.7939,-484.2473,666.3911,176.1388,85.6487,-50.7799
182,24.572015047073364,482.0142,702.0833,-52.2155,-482.786,671.1607,175.8546,85.9587,-51.4216
183,24.707951068878174,490.8563,700.2327,-49.1546,-481.1781,676.3372,175.4302,86.2965,-52.1902
184,24.84001898765564,500.1011,699.1593,-46.4861,-479.7831,680.4816,174.945,86.6018,-53.0382
185,24.975337982177734,509.0233,697.8813,-43.781,-478.4586,684.4604,174.2694,86.9243,-54.1062
186,25.11138391494751,518.6401,695.1194,-40.9757,-477.1542,688.0687,173.3212,87.2476,-55.4308
187,25.243427991867065,527.7162,692.4325,-38.3481,-476.0945,691.0906,172.072,87.5536,-57.0717
188,25.379730939865112,536.9111,689.5009,-35.5858,-475.1234,693.8042,170.2055,87.8657,-59.3322
189,25.51169204711914,545.8266,685.8129,-32.9423,-474.3461,695.8696,167.6292,88.1618,-62.3876
190,25.64756488800049,554.6331,681.1571,-30.2312,-473.715,697.6419,163.6309,88.457,-66.8402
191,25.779879093170166,563.325,676.2295,-27.7003,-473.2956,698.7641,158.0425,88.7304,-73.5498
192,25.915900945663452,571.228,670.9586,-24.9692,-473.0429,699.5095,148.4812,88.9673,-83.2306
193,26.051477909088135,578.7413,664.9995,-22.2685,-472.9801,699.7448,133.8841,89.1585,-99.4478
194,26.183918952941895,585.5633,658.6588,-19.6667,-473.1059,699.4992,113.7059,89.2521,-120.0867
195,26.319780111312866,592.2216,651.7384,-17.0355,-473.4185,698.7815,90.5458,89.2246,-143.0124
196,26.45152997970581,598.7977,643.8974,-14.5498,-473.8742,697.6758,73.0716,89.0926,-160.2532
197,26.587748050689697,605.2429,635.7701,-11.8209,-474.5159,696.0729,60.1682,88.8803,-172.4119
198,26.719722986221313,609.3079,628.1232,-9.2536,-475.3256,693.9971,52.3856,88.6383,-10.6788
199,26.855787992477417,613.6229,619.7023,-6.4508,-476.2731,691.5131,47.0953,88.3744,174.9981
200,26.9916570186615,617.6116,610.7276,-3.683,-477.4028,688.4749,43.6771,88.1018,171.6764
201,27.123605012893677,621.5726,601.5048,-0.9839,-478.5726,685.2235,41.3888,87.8332,169.484
202,27.259748935699463,624.5369,592.0351,1.5989,-479.8007,681.7499,39.9089,87.59,167.9992
203,27.391434907913208,627.0685,582.7014,4.1833,-481.1021,677.9342,38.8575,87.3458,166.9776
204,27.527448892593384,628.8139,573.1094,6.7442,-482.465,673.6713,38.0732,87.1044,166.2459
205,27.65950608253479,630.7051,563.83,9.0939,-483.791,669.5713,37.5733,86.8806,165.7748
206,27.79579496383667,632.4363,553.7172,11.9355,-485.2052,664.9778,37.1983,86.6565,165.4517
207,27.93148398399353,633.5715,543.7545,14.4789,-486.6628,660.0197,36.9469,86.4432,165.2691
208,28.063446044921875,634.104,534.7393,17.0766,-488.0515,655.052,36.7947,86.2461,165.191
209,28.199454069137573,634.3237,525.226,19.693,-489.4586,649.597,36.7083,86.0554,165.1897
210,28.331526041030884,634.9367,515.2062,22.3451,-490.8505,644.1521,36.6791,85.8755,165.2481
211,28.469692945480347,634.684,506.0873,25.0921,-492.2431,638.2076,36.691,85.7023,165.3572
212,28.602552890777588,634.8344,497.2286,27.7408,-493.5247,632.4738,36.7338,85.5465,165.4986
213,28.735351085662842,634.9485,486.7597,30.6578,-494.894,625.8816,36.8015,85.3929,165.6701
214,28.875443935394287,634.3656,476.9256,33.5552,-496.0801,619.5616,36.8883,85.2534,165.8671
215,29.011451959609985,634.1905,467.3102,36.5429,-497.2301,612.7878,36.9852,85.1234,166.0755
216,29.147450923919678,634.3241,457.7108,39.3153,-498.2365,606.2264,37.092,85.0075,166.2859
217,29.2795569896698,633.873,448.6841,42.5335,-499.1719,599.2874,37.2015,84.9059,166.4988
218,29.41926407814026,633.9679,439.171,45.8445,-500.0537,591.5045,37.3297,84.8095,166.7412
219,29.548136949539185,633.2274,431.5289,48.9859,-500.7241,584.4394,37.4591,84.7361,166.9587
